"Date","daily_AirTemp_C","daily_RH_percent","daily_Rain_Total_mm","daily_WindSpeed_Average_m_s","daily_WindDir_degrees","daily_ShortwaveRadiationDown_Average_W_m2","daily_InfraredRadiationDown_Average_W_m2","daily_PAR_Average_umol_s_m2"
2019-06-01,19.7797847222222,76.8148125,0.762,2.79992986111111,260.366177777778,13.7223104166667,446.434969836577,581.786701641685
2019-06-02,21.9457222222222,71.7945625,2.286,2.07020416666667,145.260008333333,10.7122243055556,452.177057883903,520.101972162741
2019-06-03,19.4763680555556,57.4389166666667,0,2.70187777777778,197.92806875,15.90529375,442.919861111111,596.612288172043
2019-06-04,18.2657015611111,64.9567638888889,0,1.49638402777778,182.267746527778,14.82510625,439.198472222222,621.739445955619
2019-06-05,21.3186870666667,85.4794236111111,0.762,1.24700625,206.976411111111,6.73682777777778,443.546118357557,280.008313517339
2019-06-06,24.2667138166667,77.4848819444444,1.27,1.60078472222222,155.693597916667,9.07582430555555,449.909984378178,471.464522324593
2019-06-07,22.9979375,96.9859722222222,28.702,1.87589861111111,254.344077083333,4.928025,444.486875,129.652686524823
2019-06-08,19.974375,94.1976388888889,36.068,3.61285694444444,258.875711805556,6.59620138888889,435.290347222222,179.468993661972
2019-06-09,20.1102083333333,97.7393055555556,0.254,2.19303819444444,227.663438194444,5.34383263888889,436.283394752348,219.900894960965
2019-06-10,21.7768888888889,95.6522222222222,23.622,1.56243125,203.415261111111,6.25674722222222,444.042430555556,277.665351812367
2019-06-11,18.9848472222222,62.9630347222222,0,3.43293611111111,244.073018055556,14.4643993055556,439.614652777778,653.125748743719
2019-06-12,17.4597847222222,77.2240347222222,2.032,1.81158541666667,232.972808333333,11.7026916666667,435.019513888889,531.717596774194
2019-06-13,19.2093333333333,67.6002361111111,1.016,2.14403819444444,123.155736111111,12.37994375,433.039344524383,535.196019368723
2019-06-14,17.9824305555556,50.9991736111111,0,2.25683541666667,189.097839583333,16.2897395833333,431.224027777778,672.223999281093
2019-06-15,20.0775486111111,67.1720555555556,0,1.69629166666667,191.109330555556,15.0424326388889,438.134027777778,660.974258645533
2019-06-16,22.6336180555556,84.9440972222222,4.318,1.46230347222222,209.24083125,8.57111597222222,446.309893613514,429.03468172043
2019-06-17,23.5991944444444,84.7631597222222,2.54,1.54548958333333,187.524593055556,7.65900555555556,455.219529233952,451.449703810208
2019-06-18,22.5182291666667,84.8169791666667,4.572,1.36842569444444,160.813779166667,7.61640625,450.861888083237,390.517487526728
2019-06-19,22.3287847222222,92.8724305555556,0.254,1.13243472222222,165.945616666667,7.93533125,451.394526266154,428.431381739756
2019-06-20,23.0521597222222,75.0620208333333,0,2.002925,133.846503472222,9.79821944444445,456.77875,434.484160662824
2019-06-21,21.4134375,58.0656458333333,0,2.46918541666667,164.058723611111,13.6657104166667,451.076805555556,573.978591925018
2019-06-22,19.5704166666667,78.3012638888889,0,1.49669513888889,221.527936805556,7.37767222222222,447.248263888889,339.871981308411
2019-06-23,20.5733680555556,77.5045694444444,0,1.28994722222222,201.055548611111,12.5732902777778,447.053407603389,528.599041606887
2019-06-24,24.2731527777778,80.8692638888889,16.51,1.64629375,185.145256944444,12.7549479166667,455.882660703613,611.533839285714
2019-06-25,23.2046805555556,73.4382916666667,0,1.6421,153.478934027778,10.5108381944444,450.216381365657,496.076534345625
2019-06-26,23.3839305555556,74.0961597222222,0,2.2240625,250.229797222222,13.4811798611111,452.312077676117,637.47089154013
2019-06-27,24.7485069444444,71.6368888888889,0,2.23416666666667,262.287325,13.9051236111111,458.196714869641,648.834021613833
2019-06-28,24.1662083333333,74.2481875,0,1.68257222222222,215.554015277778,10.3497423611111,459.973028639592,519.106985611511
2019-06-29,23.888125,75.8334652777778,0,2.03117986111111,216.571502777778,11.5651180555556,458.658862821872,516.461417566595
2019-06-30,26.1680625,63.9743888888889,0,2.04910902777778,158.297305555556,12.9043833333333,465.670528696934,562.680030868629
2019-07-01,23.7278680555556,71.0008819444444,0.508,1.93087291666667,244.733429166667,15.0764493055556,461.277991816736,627.688586531499
2019-07-02,24.6835169111111,82.9207291666667,28.956,2.01988819444444,181.029446527778,11.3091354166667,461.550260777618,512.420862292718
2019-07-03,25.67265045,80.0995555555556,0,2.61586388888889,213.404199305556,10.1014465277778,466.761067235697,526.789072505384
2019-07-04,24.3674861111111,83.6634236111111,10.414,1.48958958333333,208.604945138889,9.93336736111111,458.709510900389,441.936343571429
2019-07-05,23.1524930555556,93.4334930555556,0,1.20368472222222,170.57788125,9.88301736111111,447.99943578683,407.350307526882
2019-07-06,24.9530625,87.2611111111111,1.778,1.27409097222222,191.006995138889,11.399025,462.397424858763,536.644604450826
2019-07-07,24.3113680555556,86.4888611111111,0.254,1.61236805555556,151.938672222222,7.44076597222222,466.096820671799,351.754222462203
2019-07-08,24.5252638888889,81.7955,11.176,2.15761180555556,218.962848611111,13.9997347222222,457.809827713373,606.923010676157
2019-07-09,22.1558819444444,85.7131527777778,0,1.09482361111111,175.766729861111,7.18893888888889,468.548407705172,322.400274228284
2019-07-10,23.8482152777778,86.7575138888889,0,1.12434027777778,172.49796875,10.8464097222222,465.222906173805,438.497387652548
2019-07-11,23.7481319444444,93.4348958333333,8.128,1.34973541666667,170.903085416667,8.42788888888889,462.779780658084,376.910238709677
2019-07-12,24.8642708333333,73.8908402777778,0,2.46842777777778,169.692677083333,13.1073638888889,473.501080478764,590.15605687545
2019-07-13,24.2985972222222,73.9803888888889,0,2.01487638888889,247.97786875,14.0916708333333,464.391799023812,597.279478010094
2019-07-14,25.9635833333333,64.1858958333333,0,2.70222777777778,259.879645833333,14.2774416666667,468.351218793106,638.165826618705
2019-07-15,24.5347083333333,80.3912986111111,1.778,1.72085694444444,175.011739583333,11.0106826388889,461.920724189454,491.073297239915
2019-07-16,24.4937430555556,83.4633541666667,0,1.52116111111111,233.673684027778,10.11665625,450.329197087201,473.594903295129
2019-07-17,24.8326319444444,84.9401319444444,4.572,1.54614305555556,186.961140972222,10.0456854166667,466.033648163685,497.451283357245
2019-07-18,25.4050208333333,80.2261111111111,7.366,1.94736319444444,99.9763680555556,10.8955819444444,471.186721535967,533.093859296482
2019-07-19,26.4409097222222,78.8472083333333,0,1.93832569444444,204.126405555556,13.3667680555556,474.453274502777,631.809671459382
2019-07-20,27.1111875,78.3005555555556,0,1.58999236111111,209.654970138889,11.1479826388889,476.237871826699,536.367299065421
2019-07-21,24.2888472222222,86.8342152777778,10.16,2.40739652777778,187.5148125,6.27303680555556,470.48321119923,290.322925213675
2019-07-22,23.2788055555556,87.2872291666667,0.508,1.53718888888889,110.029500694444,6.5261375,464.776356153244,263.321831556503
2019-07-23,18.9641388888889,94.5486805555556,20.066,2.32605416666667,238.355459027778,6.24091736111111,450.599652777778,169.408669285714
2019-07-24,19.8311666666667,69.6158819444444,0,3.00409444444444,269.540670833333,14.26940625,453.718611111111,622.077501070664
2019-07-25,20.4124722222222,71.2868611111111,0,2.1604375,262.592325,14.9794048611111,457.085694444444,639.024142346209
2019-07-26,21.2624791666667,77.0521666666667,0,1.59280625,240.005293055556,13.9635534722222,457.581388888889,596.555791696493
2019-07-27,22.1756319444444,74.5821805555556,0,1.59319861111111,226.307315277778,14.5299715277778,462.285603233595,619.56468
2019-07-28,22.8325972222222,77.7591388888889,0,1.64561111111111,229.390650694444,12.2950638888889,456.975509832502,558.096045032166
2019-07-29,23.9117638888889,75.9868472222222,0,1.633125,208.562180555556,11.5502583333333,462.705057385454,586.085584582441
2019-07-30,23.1126111111111,82.4159791666667,11.938,1.59786458333333,171.520738888889,10.2712354166667,453.867550645337,460.279057569296
2019-07-31,22.1502430555556,85.9871041666667,26.924,1.86934652777778,194.259741666667,10.6598458333333,448.501739328805,452.899900568182
2019-08-01,22.4042430555556,90.1768958333333,16.002,1.43894791666667,208.680979166667,9.13922986111111,454.357642171668,431.366659090909
2019-08-02,22.0260069444444,88.2684166666667,0,1.40454652777778,206.545968055556,9.91944375,457.819513888889,15.0677604166667
2019-08-03,23.2182083333333,86.7824722222222,0,1.50704097222222,216.159686111111,14.0637375,460.691944444444,48.4758284722222
2019-08-04,23.8075208333333,79.9191597222222,0,2.09328611111111,248.650997222222,13.8436291666667,458.426274282182,NA
2019-08-05,23.3186319444444,84.4819722222222,8.382,1.54074861111111,233.857128472222,10.9528673611111,455.008879213033,4.01896108408617
2019-08-06,22.9864722222222,86.0051666666667,28.448,1.50167291666667,227.491483333333,12.3546458333333,450.227553177269,529.066823404255
2019-08-07,23.2594513888889,80.3298402777778,0,1.82883194444444,208.54146875,11.8341472222222,457.938076584318,448.618622159091
2019-08-08,23.8847083333333,73.5779027777778,0,2.0167625,183.204439583333,12.1667659722222,454.42181986565,506.38120141844
2019-08-09,23.3661573166667,78.6972083333333,7.366,2.07698680555556,186.198996527778,9.4408625,452.628243595918,354.361307585247
2019-08-10,22.7442083333333,81.6745486111111,0,1.89726527777778,237.049816666667,11.1307944444444,446.48165183347,360.020951271186
2019-08-11,21.7814236111111,75.8270138888889,0,1.68402013888889,244.743470138889,15.1843090277778,450.635552257681,556.705263194933
2019-08-12,25.2216994888889,84.5128819444444,0,1.13624097222222,189.996314583333,11.8897770833333,463.2804401727,495.003014015417
2019-08-13,26.3236693611111,86.1990972222222,2.54,1.31666458333333,136.637995833333,8.97706597222222,468.248910493119,307.531437807449
2019-08-14,25.4905138888889,80.3945625,0,1.95635208333333,198.285527777778,9.85866458333333,466.240267852228,393.06832278481
2019-08-15,24.2580694444444,84.6204652777778,24.13,1.34023055555556,203.76815625,11.7627666666667,465.219080120879,NA
2019-08-16,23.4754652777778,94.0631388888889,3.556,1.41821319444444,215.536122222222,13.6292875,465.262702773889,NA
2019-08-17,24.5142291666667,83.3626875,0,1.07377152777778,175.067228472222,11.4615381944444,467.635135573613,NA
2019-08-18,24.7657708333333,81.7634513888889,0,1.56141041666667,217.699647222222,12.8918458333333,466.182076064864,NA
2019-08-19,24.9562569444444,81.5779375,0,1.77191944444444,212.7570875,10.1097222222222,462.628679468115,NA
2019-08-20,24.2437152777778,85.1194027777778,0,1.26570902777778,191.638575694444,8.38533333333333,462.725097164003,NA
2019-08-21,24.9712916666667,80.8578055555556,0,1.32822083333333,187.005670138889,12.9151375,467.182762931542,NA
2019-08-22,24.4011944444444,83.6300694444444,1.524,1.64045416666667,177.005067361111,9.33709097222222,466.050505383923,NA
2019-08-23,23.1172569444444,86.4013888888889,27.178,1.91522083333333,193.453615277778,9.79420694444445,458.614867208084,NA
2019-08-24,17.6691805555556,85.2024930555555,0.508,1.09337013888889,178.195698611111,7.34678819444444,447.441180555556,NA
2019-08-25,18.4801944444444,75.2409027777778,0,1.43529583333333,164.661517361111,11.3347881944444,443.963443228652,NA
2019-08-26,19.5689236111111,77.6710625,0,1.37081041666667,193.209851388889,10.1253208333333,443.783194444444,NA
2019-08-27,19.5202708333333,98.4711805555556,2.794,1.0387,196.710225,4.70294583333333,442.316180555556,NA
2019-08-28,23.1012322555556,76.9222708333333,0,1.48317222222222,163.564972222222,12.0082340277778,449.737430555556,NA
2019-08-29,20.8386890277778,71.5181458333333,0,2.42153888888889,240.612077083333,14.7875215277778,443.461319444444,NA
2019-08-30,23.1981049277778,72.8375625,0,1.97423819444444,212.783161805556,13.4187090277778,447.526491688433,NA
2019-08-31,25.0515204111111,77.2113194444444,0,1.89155208333333,248.583354166667,12.7621076388889,455.967566332086,NA
2019-09-01,23.8551458111111,79.0369375,0,1.18580833333333,192.036030555556,12.2713722222222,457.824231842371,NA
2019-09-02,23.6692219111111,82.3947222222222,0,1.48500486111111,219.888214583333,11.5064909722222,453.813362280187,NA
2019-09-03,24.0929791166667,82.5478402777778,0,1.82539583333333,253.866430555556,13.5220722222222,453.020537475848,NA
2019-09-04,25.1979650944444,79.8281597222222,0,1.37536388888889,221.090298611111,12.6510451388889,458.716582556215,NA
2019-09-05,23.7687638888889,79.4886319444444,0,2.07301666666667,229.951247222222,8.30758055555556,454.912230348587,NA
2019-09-06,22.8163985611111,65.98625,0,3.59150138888889,246.664090972222,13.3394534722222,451.674353961108,NA
2019-09-07,22.1239103277778,71.5146041666667,0,2.18723125,241.356665972222,11.62980625,449.064327485043,NA
2019-09-08,22.8865786555556,74.6166736111111,0,1.54844375,229.234584722222,11.9779201388889,448.624305555556,NA
2019-09-09,25.3834349333333,78.8882013888889,0,1.03515833333333,223.284896527778,9.28438472222222,458.214050478829,NA
2019-09-10,24.2645857055556,90.8119305555556,0,1.17575486111111,225.848675,8.00345694444444,454.837291666667,NA
2019-09-11,25.2207130111111,83.4069791666667,3.302,1.21355138888889,197.689845138889,11.0566652777778,462.116463356447,NA
2019-09-12,24.9389763722222,86.1758125,9.652,1.86449652777778,215.779870833333,9.32125902777778,455.094630188462,NA
2019-09-13,22.13833455,97.8615138888889,1.778,1.47076319444444,216.841139583333,4.74112361111111,451.195649519864,NA
2019-09-14,21.4789791666667,96.8565972222222,0.762,1.26605625,200.844534722222,6.15839791666667,446.591944444444,NA
2019-09-15,22.3436805555556,89.9244236111111,0,1.60913819444444,264.853094444444,8.91692569444444,450.248333333333,NA
2019-09-16,22.8582291666667,79.8968125,0,1.62855972222222,245.559879861111,11.0718611111111,451.785120284013,NA
2019-09-17,21.9324722222222,83.2640763888889,0,1.95182916666667,235.670973611111,8.87360277777778,447.771822115647,NA
2019-09-18,20.0288611111111,78.2322847222222,0,1.22053611111111,201.692642361111,8.92413472222222,443.415902777778,NA
2019-09-19,15.8156111111111,79.4621319444445,0,1.20083958333333,216.217789583333,8.77940972222222,429.916736111111,NA
2019-09-20,17.0375,82.2951805555556,0,1.34501805555556,223.708518055556,11.2710270833333,421.408958055131,NA
2019-09-21,22.2152872777778,84.9494305555556,0,1.70618194444444,199.610477777778,6.9217625,442.371328755723,NA
2019-09-22,23.7127295333333,80.0099930555556,0,1.63683055555556,251.933776388889,9.35524791666667,451.219137727248,NA
2019-09-23,24.21376895,68.6233888888889,0,2.03337569444444,167.178054166667,6.123775,450.544281062925,NA
2019-09-24,21.7540895722222,59.3196319444444,0,2.67304583333333,226.400909722222,11.9608798611111,442.253402777778,NA
2019-09-25,19.9446309277778,79.9715555555556,0,1.87053958333333,237.713882638889,10.3958638888889,433.017847222222,NA
2019-09-26,24.210113,63.8419791666667,0,2.26492708333333,191.197309027778,5.76512708333333,446.178534444066,NA
2019-09-27,22.3117538055556,78.3974236111111,0,1.69596875,234.549504166667,8.92004305555556,438.437980373698,NA
2019-09-28,24.0510792,91.7810833333333,1.016,1.36408541666667,214.465222222222,5.69124375,446.343625934668,NA
2019-09-29,25.3141875,79.0652083333333,0,1.52247222222222,245.666682638889,7.20647222222222,452.881931516915,NA
2019-09-30,24.0822430555556,87.7865347222222,0,1.09237777777778,200.243152777778,5.94533888888889,442.605177249999,NA
2019-10-01,24.0344236111111,87.0473333333333,0,1.03024166666667,227.429750694444,7.51489861111111,442.61557965126,NA
2019-10-02,25.5142847222222,72.8267083333333,0,2.1585625,201.97795,8.17579791666667,451.477988075801,NA
2019-10-03,25.9829228888889,61.2872916666667,0,2.49759652777778,192.949660416667,8.15025555555555,454.862113703037,NA
2019-10-04,23.7796527777778,52.4741597222222,0,2.38751736111111,227.970032638889,9.95108680555555,441.900631684539,NA
2019-10-05,12.6233680555556,70.9892708333333,0,1.29013333333333,190.77821875,5.26862291666667,423.810972222222,NA
2019-10-06,16.6199246833333,94.9554861111111,4.572,0.761442361111111,189.927571527778,4.66453194444444,424.211666666667,NA
2019-10-07,20.9042440222222,86.2972291666667,0,1.52127361111111,201.169005555556,4.96667361111111,430.152171751561,NA
2019-10-08,13.9950486111111,93.8543055555556,7.366,3.22883680555556,270.470611805556,3.29689722222222,416.681875,NA
